LogID,Timestamp,LogLevel,Message,LogType
14471,Fri Aug 22 23:37:42 2024,error,131.178.5.110] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14472,Fri Aug 22 23:37:42 2024,error,131.178.5.110] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14473,Fri Aug 22 23:37:43 2024,error,131.178.5.110] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14474,Fri Aug 22 23:37:43 2024,error,131.178.5.110] File does not exist: /var/www/html/blog,T14
14475,Fri Aug 22 23:37:44 2024,error,131.178.5.110] File does not exist: /var/www/html/blog,T14
14476,Fri Aug 22 23:37:45 2024,error,131.178.5.110] File does not exist: /var/www/html/blog,T14
14477,Fri Aug 22 23:37:46 2024,error,131.178.5.110] File does not exist: /var/www/html/blogs,T14
14478,Fri Aug 22 23:37:46 2024,error,131.178.5.110] File does not exist: /var/www/html/blog,T14
14479,Fri Aug 22 23:37:47 2024,error,131.178.5.110] File does not exist: /var/www/html/blog,T14
14480,Fri Aug 22 23:37:47 2024,error,131.178.5.110] File does not exist: /var/www/html/drupal,T14
14481,Fri Aug 22 23:37:48 2024,error,131.178.5.110] File does not exist: /var/www/html/phpgroupware,T14
14482,Fri Aug 22 23:37:48 2024,error,131.178.5.110] File does not exist: /var/www/html/blogs,T14
14483,Fri Aug 22 23:37:49 2024,error,131.178.5.110] File does not exist: /var/www/html/drupal,T14
14484,Fri Aug 22 23:37:49 2024,error,131.178.5.110] File does not exist: /var/www/html/wordpress,T14
14485,Fri Aug 22 23:37:50 2024,error,131.178.5.110] File does not exist: /var/www/html/phpgroupware,T14
14486,Fri Aug 22 23:37:51 2024,error,131.178.5.110] File does not exist: /var/www/html/wordpress,T14
14487,Fri Aug 22 23:37:51 2024,error,131.178.5.110] File does not exist: /var/www/html/xmlrpc,T14
14488,Fri Aug 22 23:37:52 2024,error,131.178.5.110] File does not exist: /var/www/html/xmlsrv,T14
14489,Fri Aug 22 23:37:53 2024,error,131.178.5.110] File does not exist: /var/www/html/xmlrpc,T14
14490,Fri Aug 22 23:37:54 2024,error,131.178.5.110] File does not exist: /var/www/html/xmlsrv,T14
14491,Fri Aug 22 23:37:55 2024,error,131.178.5.110] File does not exist: /var/www/html/xmlsrv,T14
14492,Sat Aug 23 00:17:24 2024,error,71.134.63.54] Directory index forbidden by rule: /var/www/html/,T13
14493,Sat Aug 23 01:24:30 2024,error,67.77.149.164] Directory index forbidden by rule: /var/www/html/,T13
14494,Sat Aug 23 02:04:57 2024,error,24.67.69.92] Directory index forbidden by rule: /var/www/html/,T13
14495,Sat Aug 23 04:14:36 2024,error,68.96.18.125] File does not exist: /var/www/html/awstats/awstats.pl,T14
14496,Sat Aug 23 04:14:36 2024,error,Can't find child 5924 in scoreboard,UNKNOWN
14497,Sat Aug 23 04:14:36 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14498,Sat Aug 23 04:14:36 2024,error,child init 1 -2,UNKNOWN
14499,Sat Aug 23 04:14:37 2024,error,68.96.18.125] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14500,Sat Aug 23 04:14:37 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14501,Sat Aug 23 04:14:37 2024,error,child workerEnv in error state 6,UNKNOWN
14502,Sat Aug 23 04:14:38 2024,error,68.96.18.125] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14503,Sat Aug 23 04:14:41 2024,error,68.96.18.125] File does not exist: /var/www/html/blog,T14
14504,Sat Aug 23 04:14:42 2024,error,68.96.18.125] File does not exist: /var/www/html/blog,T14
14505,Sat Aug 23 04:14:43 2024,error,68.96.18.125] File does not exist: /var/www/html/blog,T14
14506,Sat Aug 23 04:14:43 2024,error,68.96.18.125] File does not exist: /var/www/html/blogs,T14
14507,Sat Aug 23 04:14:45 2024,error,68.96.18.125] File does not exist: /var/www/html/drupal,T14
14508,Sat Aug 23 04:14:46 2024,error,68.96.18.125] File does not exist: /var/www/html/phpgroupware,T14
14509,Sat Aug 23 04:14:47 2024,error,68.96.18.125] File does not exist: /var/www/html/wordpress,T14
14510,Sat Aug 23 04:14:49 2024,error,68.96.18.125] File does not exist: /var/www/html/xmlrpc,T14
14511,Sat Aug 23 04:14:50 2024,error,68.96.18.125] File does not exist: /var/www/html/wordpress,T14
14512,Sat Aug 23 04:14:50 2024,error,68.96.18.125] File does not exist: /var/www/html/xmlsrv,T14
14513,Sat Aug 23 04:14:51 2024,notice,Shutting down,UNKNOWN
14514,Sat Aug 23 04:14:53 2024,error,68.96.18.125] File does not exist: /var/www/html/xmlsrv,T14
14515,Sat Aug 23 04:14:53 2024,notice,Shutting down,UNKNOWN
14516,Sat Aug 23 04:19:39 2024,error,82.179.164.139] File does not exist: /var/www/html/awstats/awstats.pl,T14
14517,Sat Aug 23 04:19:40 2024,error,82.179.164.139] File does not exist: /var/www/html/awstats/awstats.pl,T14
14518,Sat Aug 23 04:19:40 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14519,Sat Aug 23 04:19:41 2024,error,82.179.164.139] File does not exist: /var/www/html/awstats/awstats.pl,T14
14520,Sat Aug 23 04:19:41 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14521,Sat Aug 23 04:19:41 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14522,Sat Aug 23 04:19:42 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14523,Sat Aug 23 04:19:42 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14524,Sat Aug 23 04:19:43 2024,error,82.179.164.139] File does not exist: /var/www/html/awstats/awstats.pl,T14
14525,Sat Aug 23 04:19:43 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14526,Sat Aug 23 04:19:44 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14527,Sat Aug 23 04:19:44 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14528,Sat Aug 23 04:19:44 2024,error,child workerEnv in error state 6,UNKNOWN
14529,Sat Aug 23 04:19:44 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14530,Sat Aug 23 04:19:45 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14531,Sat Aug 23 04:19:45 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14532,Sat Aug 23 04:19:46 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14533,Sat Aug 23 04:19:46 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14534,Sat Aug 23 04:19:46 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14535,Sat Aug 23 04:19:47 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14536,Sat Aug 23 04:19:47 2024,error,82.179.164.139] File does not exist: /var/www/html/blogs,T14
14537,Sat Aug 23 04:19:48 2024,error,82.179.164.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14538,Sat Aug 23 04:19:48 2024,error,82.179.164.139] File does not exist: /var/www/html/blogs,T14
14539,Sat Aug 23 04:19:48 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14540,Sat Aug 23 04:19:48 2024,error,82.179.164.139] File does not exist: /var/www/html/drupal,T14
14541,Sat Aug 23 04:19:49 2024,error,82.179.164.139] File does not exist: /var/www/html/blogs,T14
14542,Sat Aug 23 04:19:49 2024,error,82.179.164.139] File does not exist: /var/www/html/drupal,T14
14543,Sat Aug 23 04:19:49 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14544,Sat Aug 23 04:19:50 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14545,Sat Aug 23 04:19:50 2024,error,82.179.164.139] File does not exist: /var/www/html/drupal,T14
14546,Sat Aug 23 04:19:50 2024,error,82.179.164.139] File does not exist: /var/www/html/phpgroupware,T14
14547,Sat Aug 23 04:19:50 2024,error,82.179.164.139] File does not exist: /var/www/html/blogs,T14
14548,Sat Aug 23 04:19:51 2024,error,82.179.164.139] File does not exist: /var/www/html/wordpress,T14
14549,Sat Aug 23 04:19:51 2024,error,82.179.164.139] File does not exist: /var/www/html/phpgroupware,T14
14550,Sat Aug 23 04:19:51 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14551,Sat Aug 23 04:19:51 2024,error,82.179.164.139] File does not exist: /var/www/html/drupal,T14
14552,Sat Aug 23 04:19:52 2024,error,82.179.164.139] File does not exist: /var/www/html/wordpress,T14
14553,Sat Aug 23 04:19:52 2024,error,82.179.164.139] File does not exist: /var/www/html/drupal,T14
14554,Sat Aug 23 04:19:52 2024,error,82.179.164.139] File does not exist: /var/www/html/blogs,T14
14555,Sat Aug 23 04:19:52 2024,error,82.179.164.139] File does not exist: /var/www/html/blog,T14
14556,Sat Aug 23 04:19:53 2024,error,82.179.164.139] File does not exist: /var/www/html/phpgroupware,T14
14557,Sat Aug 23 04:19:53 2024,error,82.179.164.139] File does not exist: /var/www/html/drupal,T14
14558,Sat Aug 23 04:19:53 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14559,Sat Aug 23 04:19:53 2024,error,82.179.164.139] File does not exist: /var/www/html/blogs,T14
14560,Sat Aug 23 04:19:54 2024,error,82.179.164.139] File does not exist: /var/www/html/blogs,T14
14561,Sat Aug 23 04:19:54 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14562,Sat Aug 23 04:19:54 2024,error,82.179.164.139] File does not exist: /var/www/html/wordpress,T14
14563,Sat Aug 23 04:19:54 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlsrv,T14
14564,Sat Aug 23 04:19:55 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlsrv,T14
14565,Sat Aug 23 04:19:55 2024,error,82.179.164.139] File does not exist: /var/www/html/drupal,T14
14566,Sat Aug 23 04:19:55 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14567,Sat Aug 23 04:19:56 2024,error,82.179.164.139] File does not exist: /var/www/html/phpgroupware,T14
14568,Sat Aug 23 04:19:56 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14569,Sat Aug 23 04:19:57 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14570,Sat Aug 23 04:19:57 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlsrv,T14
14571,Sat Aug 23 04:19:58 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlsrv,T14
14572,Sat Aug 23 04:19:58 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14573,Sat Aug 23 04:19:59 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlsrv,T14
14574,Sat Aug 23 04:20:00 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14575,Sat Aug 23 04:20:00 2024,error,82.179.164.139] File does not exist: /var/www/html/wordpress,T14
14576,Sat Aug 23 04:20:02 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlsrv,T14
14577,Sat Aug 23 04:20:03 2024,notice,Shutting down,UNKNOWN
14578,Sat Aug 23 04:20:05 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlrpc,T14
14579,Sat Aug 23 04:20:07 2024,error,82.179.164.139] File does not exist: /var/www/html/xmlsrv,T14
14580,Sat Aug 23 05:22:55 2024,error,64.213.53.210] File does not exist: /var/www/html/NULL.printer,T14
14581,Sat Aug 23 05:50:55 2024,error,213.246.168.100] Directory index forbidden by rule: /var/www/html/,T13
14582,Sat Aug 23 07:31:18 2024,error,24.78.220.222] Directory index forbidden by rule: /var/www/html/,T13
14583,Sat Aug 23 08:12:26 2024,error,204.14.151.147] Directory index forbidden by rule: /var/www/html/,T13
14584,Sat Aug 23 11:14:59 2024,error,222.173.253.254] Directory index forbidden by rule: /var/www/html/,T13
14585,Sat Aug 23 11:29:54 2024,error,218.154.80.8] script not found or unable to stat: /var/www/cgi-bin/ip.cgi,T36
14586,Sat Aug 23 13:34:37 2024,error,61.221.1.235] Directory index forbidden by rule: /var/www/html/,T13
14587,Sat Aug 23 16:32:43 2024,error,81.115.141.138] File does not exist: /var/www/html/sumthin,T14
14588,Sat Aug 23 16:32:44 2024,error,81.115.141.138] File does not exist: /var/www/html/sumthin,T14
14589,Sat Aug 23 19:31:41 2024,error,218.26.189.71] Directory index forbidden by rule: /var/www/html/,T13
14590,Sat Aug 23 21:30:50 2024,error,220.195.39.126] Directory index forbidden by rule: /var/www/html/,T13
14591,Sat Aug 23 22:26:35 2024,error,202.124.131.59] File does not exist: /var/www/html/sumthin,T14
14592,Sat Aug 23 22:26:37 2024,error,202.124.131.59] File does not exist: /var/www/html/sumthin,T14
14593,Sat Aug 23 22:26:40 2024,error,202.124.131.59] File does not exist: /var/www/html/sumthin,T14
14594,Sat Aug 23 22:55:45 2024,error,163.117.142.142] File does not exist: /var/www/html/awstats/awstats.pl,T14
14595,Sat Aug 23 22:55:46 2024,error,163.117.142.142] File does not exist: /var/www/html/awstats/awstats.pl,T14
14596,Sat Aug 23 22:55:46 2024,error,Can't find child 8256 in scoreboard,UNKNOWN
14597,Sat Aug 23 22:55:46 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14598,Sat Aug 23 22:55:46 2024,error,163.117.142.142] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14599,Sat Aug 23 22:55:47 2024,error,163.117.142.142] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14600,Sat Aug 23 22:55:47 2024,error,Can't find child 8257 in scoreboard,UNKNOWN
14601,Sat Aug 23 22:55:47 2024,error,child init 1 -2,UNKNOWN
14602,Sat Aug 23 22:55:47 2024,notice,Found child 8258 in scoreboard slot 17,UNKNOWN
14603,Sat Aug 23 22:55:48 2024,error,163.117.142.142] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14604,Sat Aug 23 22:55:48 2024,error,Can't find child 8259 in scoreboard,UNKNOWN
14605,Sat Aug 23 22:55:48 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14606,Sat Aug 23 22:55:48 2024,error,Can't find child 8260 in scoreboard,UNKNOWN
14607,Sat Aug 23 22:55:48 2024,error,child init 1 -2,UNKNOWN
14608,Sat Aug 23 22:55:51 2024,error,163.117.142.142] File does not exist: /var/www/html/blog,T14
14609,Sat Aug 23 22:55:52 2024,error,163.117.142.142] File does not exist: /var/www/html/blog,T14
14610,Sat Aug 23 22:55:53 2024,error,163.117.142.142] File does not exist: /var/www/html/blog,T14
14611,Sat Aug 23 22:55:53 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14612,Sat Aug 23 22:55:53 2024,error,child workerEnv in error state 6,UNKNOWN
14613,Sat Aug 23 22:55:53 2024,error,163.117.142.142] File does not exist: /var/www/html/blogs,T14
14614,Sat Aug 23 22:55:54 2024,error,163.117.142.142] File does not exist: /var/www/html/blogs,T14
14615,Sat Aug 23 22:55:55 2024,error,163.117.142.142] File does not exist: /var/www/html/drupal,T14
14616,Sat Aug 23 22:55:55 2024,error,163.117.142.142] File does not exist: /var/www/html/phpgroupware,T14
14617,Sat Aug 23 22:55:56 2024,error,163.117.142.142] File does not exist: /var/www/html/phpgroupware,T14
14618,Sat Aug 23 22:55:57 2024,error,163.117.142.142] File does not exist: /var/www/html/wordpress,T14
14619,Sat Aug 23 22:55:59 2024,error,163.117.142.142] File does not exist: /var/www/html/xmlrpc,T14
14620,Sat Aug 23 22:56:00 2024,error,163.117.142.142] File does not exist: /var/www/html/xmlrpc,T14
14621,Sat Aug 23 22:56:00 2024,error,163.117.142.142] File does not exist: /var/www/html/xmlsrv,T14
14622,Sat Aug 23 22:56:01 2024,error,163.117.142.142] File does not exist: /var/www/html/xmlsrv,T14
14623,Sat Aug 23 22:56:02 2024,notice,Shutting down,UNKNOWN
14624,Sat Aug 23 22:56:03 2024,notice,Shutting down,UNKNOWN
14625,Sat Aug 23 22:56:05 2024,notice,Shutting down,UNKNOWN
14626,Sat Aug 23 22:56:06 2024,notice,Shutting down,UNKNOWN
14627,Sat Aug 23 22:56:08 2024,notice,Shutting down,UNKNOWN
14628,Sat Aug 23 23:19:14 2024,error,218.182.104.89] Directory index forbidden by rule: /var/www/html/,T13
14629,Sat Aug 23 23:40:33 2024,error,24.149.203.18] Directory index forbidden by rule: /var/www/html/,T13
14630,Sun Aug 24 00:50:17 2024,error,65.218.140.2] Directory index forbidden by rule: /var/www/html/,T13
14631,Sun Aug 24 01:03:18 2024,error,70.176.152.69] Directory index forbidden by rule: /var/www/html/,T13
14632,Sun Aug 24 01:10:16 2024,error,66.215.253.244] Directory index forbidden by rule: /var/www/html/,T13
14633,Sun Aug 24 03:09:31 2024,error,202.107.54.186] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14634,Sun Aug 24 03:09:36 2024,error,202.107.54.186] File does not exist: /var/www/html/blog,T14
14635,Sun Aug 24 03:09:37 2024,error,202.107.54.186] File does not exist: /var/www/html/awstats/awstats.pl,T14
14636,Sun Aug 24 03:09:38 2024,error,202.107.54.186] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14637,Sun Aug 24 03:09:39 2024,error,202.107.54.186] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14638,Sun Aug 24 03:09:40 2024,error,202.107.54.186] File does not exist: /var/www/html/drupal,T14
14639,Sun Aug 24 03:09:40 2024,error,202.107.54.186] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14640,Sun Aug 24 03:09:43 2024,error,202.107.54.186] File does not exist: /var/www/html/blog,T14
14641,Sun Aug 24 03:09:44 2024,error,202.107.54.186] File does not exist: /var/www/html/blog,T14
14642,Sun Aug 24 03:09:45 2024,error,202.107.54.186] File does not exist: /var/www/html/blog,T14
14643,Sun Aug 24 03:09:45 2024,error,202.107.54.186] File does not exist: /var/www/html/xmlrpc,T14
14644,Sun Aug 24 03:09:46 2024,error,202.107.54.186] File does not exist: /var/www/html/blogs,T14
14645,Sun Aug 24 03:09:46 2024,error,202.107.54.186] File does not exist: /var/www/html/xmlsrv,T14
14646,Sun Aug 24 03:09:47 2024,error,202.107.54.186] File does not exist: /var/www/html/drupal,T14
14647,Sun Aug 24 03:09:48 2024,error,202.107.54.186] File does not exist: /var/www/html/drupal,T14
14648,Sun Aug 24 03:09:48 2024,error,202.107.54.186] File does not exist: /var/www/html/phpgroupware,T14
14649,Sun Aug 24 03:09:49 2024,error,202.107.54.186] File does not exist: /var/www/html/phpgroupware,T14
14650,Sun Aug 24 03:09:50 2024,error,202.107.54.186] File does not exist: /var/www/html/wordpress,T14
14651,Sun Aug 24 03:09:52 2024,error,202.107.54.186] File does not exist: /var/www/html/xmlrpc,T14
14652,Sun Aug 24 03:09:53 2024,error,202.107.54.186] File does not exist: /var/www/html/xmlrpc,T14
14653,Sun Aug 24 03:09:54 2024,error,202.107.54.186] File does not exist: /var/www/html/xmlsrv,T14
14654,Sun Aug 24 03:23:32 2024,error,71.198.181.101] Directory index forbidden by rule: /var/www/html/,T13
14655,Sun Aug 24 03:42:21 2024,error,61.234.120.136] Directory index forbidden by rule: /var/www/html/,T13
14656,Sun Aug 24 05:27:05 2024,error,172.133.233.14] Directory index forbidden by rule: /var/www/html/,T13
14657,Sun Aug 24 12:33:20 2024,error,219.138.243.206] Directory index forbidden by rule: /var/www/html/,T13
14658,Sun Aug 24 13:29:44 2024,error,218.201.24.232] Directory index forbidden by rule: /var/www/html/,T13
14659,Sun Aug 24 14:37:30 2024,error,211.172.101.169] Directory index forbidden by rule: /var/www/html/,T13
14660,Sun Aug 24 15:24:00 2024,error,202.98.56.196] Directory index forbidden by rule: /var/www/html/,T13
14661,Sun Aug 24 15:52:03 2024,error,203.186.238.215] Directory index forbidden by rule: /var/www/html/,T13
14662,Sun Aug 24 17:27:39 2024,error,219.137.206.57] Directory index forbidden by rule: /var/www/html/,T13
14663,Sun Aug 24 17:50:26 2024,error,219.248.114.15] Directory index forbidden by rule: /var/www/html/,T13
14664,Sun Aug 24 19:03:14 2024,error,69.152.48.26] Directory index forbidden by rule: /var/www/html/,T13
14665,Sun Aug 24 19:51:12 2024,error,210.94.41.89] Directory index forbidden by rule: /var/www/html/,T13
14666,Sun Aug 24 21:30:53 2024,error,Can't find child 10195 in scoreboard,UNKNOWN
14667,Sun Aug 24 21:30:53 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14668,Sun Aug 24 21:30:53 2024,error,child init 1 -2,UNKNOWN
14669,Sun Aug 24 21:30:54 2024,error,Can't find child 10197 in scoreboard,UNKNOWN
14670,Sun Aug 24 21:30:54 2024,error,child init 1 -2,UNKNOWN
14671,Sun Aug 24 21:30:54 2024,notice,Found child 10196 in scoreboard slot 2,UNKNOWN
14672,Sun Aug 24 21:30:54 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14673,Sun Aug 24 21:30:55 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
14674,Sun Aug 24 21:30:55 2024,error,Can't find child 10201 in scoreboard,UNKNOWN
14675,Sun Aug 24 21:31:01 2024,notice,Shutting down,UNKNOWN
14676,Sun Aug 24 21:31:02 2024,notice,Shutting down,UNKNOWN
14677,Sun Aug 24 21:31:03 2024,notice,Shutting down,UNKNOWN
14678,Sun Aug 24 21:31:06 2024,notice,Shutting down,UNKNOWN
14679,Sun Aug 24 21:31:07 2024,notice,Shutting down,UNKNOWN
14680,Sun Aug 24 23:09:10 2024,error,220.132.146.151] Directory index forbidden by rule: /var/www/html/,T13
14681,Mon Aug 25 01:59:46 2024,error,66.214.168.84] Directory index forbidden by rule: /var/www/html/,T13
14682,Mon Aug 25 02:34:12 2024,error,68.15.127.85] Directory index forbidden by rule: /var/www/html/,T13
14683,Mon Aug 25 02:57:37 2024,error,211.98.233.244] Directory index forbidden by rule: /var/www/html/,T13
14684,Mon Aug 25 03:48:51 2024,error,67.66.219.103] Directory index forbidden by rule: /var/www/html/,T13
14685,Mon Aug 25 05:56:47 2024,error,81.19.246.10] Directory index forbidden by rule: /var/www/html/,T13
14686,Mon Aug 25 06:20:34 2024,error,216.72.4.139] File does not exist: /var/www/html/awstats/awstats.pl,T14
14687,Mon Aug 25 06:20:35 2024,error,216.72.4.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14688,Mon Aug 25 06:20:35 2024,error,216.72.4.139] File does not exist: /var/www/html/awstats/awstats.pl,T14
14689,Mon Aug 25 06:20:36 2024,error,216.72.4.139] File does not exist: /var/www/html/awstats/awstats.pl,T14
14690,Mon Aug 25 06:20:36 2024,error,216.72.4.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14691,Mon Aug 25 06:20:37 2024,error,216.72.4.139] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,T36
14692,Mon Aug 25 06:20:38 2024,error,216.72.4.139] script not found or unable to stat: /var/www/cgi-bin/awstats,T36
14693,Mon Aug 25 06:20:41 2024,error,216.72.4.139] File does not exist: /var/www/html/mambo,T14
14694,Mon Aug 25 06:20:43 2024,error,216.72.4.139] File does not exist: /var/www/html/mambo,T14
14695,Mon Aug 25 06:20:44 2024,error,216.72.4.139] File does not exist: /var/www/html/cvs,T14
14696,Mon Aug 25 06:20:46 2024,error,216.72.4.139] File does not exist: /var/www/html/cvs,T14
14697,Mon Aug 25 06:20:47 2024,error,216.72.4.139] File does not exist: /var/www/html/cvs,T14
14698,Mon Aug 25 06:20:48 2024,error,216.72.4.139] File does not exist: /var/www/html/cvs,T14
14699,Mon Aug 25 06:22:26 2024,error,138.47.109.193] Directory index forbidden by rule: /var/www/html/,T13
14700,Mon Aug 25 08:19:36 2024,error,24.210.79.130] Directory index forbidden by rule: /var/www/html/,T13
14701,Mon Aug 25 09:44:27 2024,error,209.158.197.2] Directory index forbidden by rule: /var/www/html/,T13
14702,Mon Aug 25 10:42:10 2024,error,222.143.125.59] Directory index forbidden by rule: /var/www/html/,T13
14703,Mon Aug 25 12:09:44 2024,error,200.180.193.2] File does not exist: /var/www/html/cacti,T14
14704,Mon Aug 25 13:03:34 2024,error,172.199.54.23] Directory index forbidden by rule: /var/www/html/,T13
14705,Mon Aug 25 13:20:33 2024,error,59.57.138.236] Directory index forbidden by rule: /var/www/html/,T13
14706,Mon Aug 25 15:00:35 2024,error,68.158.37.70] Directory index forbidden by rule: /var/www/html/,T13
14707,Mon Aug 25 15:28:31 2024,error,61.144.42.30] Directory index forbidden by rule: /var/www/html/,T13
14708,Mon Aug 25 17:29:57 2024,error,61.215.243.72] Directory index forbidden by rule: /var/www/html/,T13
14709,Mon Aug 25 18:35:30 2024,error,212.195.32.222] Directory index forbidden by rule: /var/www/html/,T13
14710,Mon Aug 25 20:44:44 2024,error,86.107.33.20] request failed: URI too long (longer than 8190),T34
14711,Mon Aug 25 21:32:55 2024,error,220.195.168.150] Directory index forbidden by rule: /var/www/html/,T13
14712,Tue Aug 26 02:20:03 2024,error,220.176.33.62] Directory index forbidden by rule: /var/www/html/,T13
14713,Tue Aug 26 04:40:05 2024,error,67.78.238.67] Directory index forbidden by rule: /var/www/html/,T13
14714,Tue Aug 26 05:34:14 2024,error,157.91.78.41] Directory index forbidden by rule: /var/www/html/,T13
14715,Tue Aug 26 05:50:09 2024,error,157.91.48.1] Directory index forbidden by rule: /var/www/html/,T13
14716,Tue Aug 26 08:45:56 2024,error,203.186.238.221] Directory index forbidden by rule: /var/www/html/,T13
14717,Tue Aug 26 12:51:05 2024,error,61.236.71.225] Directory index forbidden by rule: /var/www/html/,T13
14718,Tue Aug 26 14:39:20 2024,error,71.80.143.58] Directory index forbidden by rule: /var/www/html/,T13
14719,Tue Aug 26 16:31:30 2024,error,165.76.247.178] Directory index forbidden by rule: /var/www/html/,T13
14720,Tue Aug 26 16:59:29 2024,error,222.141.25.87] Directory index forbidden by rule: /var/www/html/,T13
14721,Tue Aug 26 18:37:46 2024,error,219.145.245.157] Directory index forbidden by rule: /var/www/html/,T13
14722,Tue Aug 26 18:38:03 2024,error,68.91.111.130] Directory index forbidden by rule: /var/www/html/,T13
14723,Wed Aug 27 00:03:56 2024,error,65.92.118.75] Directory index forbidden by rule: /var/www/html/,T13
14724,Wed Aug 27 01:51:59 2024,error,81.115.141.138] File does not exist: /var/www/html/sumthin,T14
14725,Wed Aug 27 04:33:00 2024,error,70.17.245.206] Directory index forbidden by rule: /var/www/html/,T13
14726,Wed Aug 27 05:25:52 2024,error,58.48.50.104] Directory index forbidden by rule: /var/www/html/,T13
14727,Wed Aug 27 05:27:31 2024,error,206.174.22.127] Directory index forbidden by rule: /var/www/html/,T13
14728,Wed Aug 27 07:50:16 2024,error,12.168.121.2] Directory index forbidden by rule: /var/www/html/,T13
14729,Wed Aug 27 08:22:32 2024,error,66.129.28.25] Directory index forbidden by rule: /var/www/html/,T13
14730,Wed Aug 27 11:07:10 2024,error,24.71.220.146] Directory index forbidden by rule: /var/www/html/,T13
14731,Wed Aug 27 12:34:05 2024,error,221.6.244.122] Directory index forbidden by rule: /var/www/html/,T13
14732,Wed Aug 27 13:11:05 2024,error,219.40.132.228] Directory index forbidden by rule: /var/www/html/,T13
14733,Wed Aug 27 13:31:19 2024,error,192.146.4.4] Directory index forbidden by rule: /var/www/html/,T13
14734,Wed Aug 27 15:31:49 2024,error,71.35.203.166] Directory index forbidden by rule: /var/www/html/,T13
14735,Wed Aug 27 18:33:44 2024,error,61.66.208.8] File does not exist: /var/www/html/mambo,T14
