LogID,Timestamp,ClientIP,HTTPMethod,StatusCode,RequestPath,Referer,UserAgent
141,29/Jan/2025:01:12:42 +0000,13.115.247.46,POST,200,/wp-login.php,https://www.sylvainkalache.com/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
142,29/Jan/2025:01:16:51 +0000,66.102.9.3,HEAD,301,/feed/rss,-,FeedBurner/1.0 (http://www.FeedBurner.com)
143,29/Jan/2025:01:16:51 +0000,66.102.9.1,HEAD,200,/feed/,-,FeedBurner/1.0 (http://www.FeedBurner.com)
144,29/Jan/2025:01:24:23 +0000,172.71.194.158,GET,200,/robots.txt,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot"
145,29/Jan/2025:01:24:38 +0000,184.105.247.194,-,400,-,-,-
146,29/Jan/2025:01:31:11 +0000,47.82.11.19,GET,200,/wp-content/uploads/2025/01/39-1024x576.png,https://rootly.com/wp-content/uploads/2025/01/39-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
147,29/Jan/2025:01:31:16 +0000,15.235.49.49,POST,200,/wp-cron.php?doing_wp_cron=1738114276.2579860687255859375000,-,WordPress/6.7.1; https://rootly.com
148,29/Jan/2025:01:31:16 +0000,47.82.11.220,GET,301,/2024/10/31/keptn-cloud-native-application-life-cycle-orchestration,https://rootly.com/2024/10/31/keptn-cloud-native-application-life-cycle-orchestration,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
149,29/Jan/2025:01:31:16 +0000,47.82.11.220,GET,200,/2024/10/31/keptn-cloud-native-application-life-cycle-orchestration/,https://rootly.com/2024/10/31/keptn-cloud-native-application-life-cycle-orchestration,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
150,29/Jan/2025:01:31:17 +0000,47.82.11.232,GET,301,/2024/11/10/road-to-kubecon-na-2024-lachlan-evenson,https://rootly.com/2024/11/10/road-to-kubecon-na-2024-lachlan-evenson,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
151,29/Jan/2025:01:31:17 +0000,47.82.11.232,GET,200,/2024/11/10/road-to-kubecon-na-2024-lachlan-evenson/,https://rootly.com/2024/11/10/road-to-kubecon-na-2024-lachlan-evenson,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
152,29/Jan/2025:01:31:18 +0000,47.82.10.8,GET,200,/wp-content/uploads/2024/10/8-1024x577.jpeg,https://rootly.com/wp-content/uploads/2024/10/8-1024x577.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
153,29/Jan/2025:01:31:18 +0000,47.82.11.232,GET,200,/wp-content/uploads/2024/11/24-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/24-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
154,29/Jan/2025:01:31:21 +0000,47.82.11.49,GET,301,/2024/11/13/road-to-kubecon-na-2024-adriana-villela,https://rootly.com/2024/11/13/road-to-kubecon-na-2024-adriana-villela,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
155,29/Jan/2025:01:31:21 +0000,47.82.11.49,GET,200,/2024/11/13/road-to-kubecon-na-2024-adriana-villela/,https://rootly.com/2024/11/13/road-to-kubecon-na-2024-adriana-villela,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
156,29/Jan/2025:01:31:21 +0000,47.82.11.75,GET,301,/2024/09/24/perses-visualization-dashboards-standard-for-metrics-monitoring,https://rootly.com/2024/09/24/perses-visualization-dashboards-standard-for-metrics-monitoring,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
157,29/Jan/2025:01:31:22 +0000,47.82.11.75,GET,200,/2024/09/24/perses-visualization-dashboards-standard-for-metrics-monitoring/,https://rootly.com/2024/09/24/perses-visualization-dashboards-standard-for-metrics-monitoring,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
158,29/Jan/2025:01:31:22 +0000,47.82.11.220,GET,200,/wp-content/uploads/2024/11/21-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/21-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
159,29/Jan/2025:01:31:30 +0000,47.82.11.19,GET,301,/2024/10/31/road-to-kubecon-na-2024-joseph-sandoval,https://rootly.com/2024/10/31/road-to-kubecon-na-2024-joseph-sandoval,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
160,29/Jan/2025:01:31:30 +0000,47.82.11.19,GET,200,/2024/10/31/road-to-kubecon-na-2024-joseph-sandoval/,https://rootly.com/2024/10/31/road-to-kubecon-na-2024-joseph-sandoval,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
161,29/Jan/2025:01:31:32 +0000,47.82.11.165,GET,301,/2024/11/14/road-to-kubecon-na-2024-cortney-nickerson,https://rootly.com/2024/11/14/road-to-kubecon-na-2024-cortney-nickerson,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
162,29/Jan/2025:01:31:33 +0000,47.82.11.165,GET,200,/2024/11/14/road-to-kubecon-na-2024-cortney-nickerson/,https://rootly.com/2024/11/14/road-to-kubecon-na-2024-cortney-nickerson,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
163,29/Jan/2025:01:31:41 +0000,47.82.11.1,GET,301,/2025/01/22/road-to-kubecon-na-2024-danielle-tal,https://rootly.com/2025/01/22/road-to-kubecon-na-2024-danielle-tal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
164,29/Jan/2025:01:31:41 +0000,47.82.11.201,GET,301,/2024/12/30/keda-kubernetes-event-driven-autoscaling,https://rootly.com/2024/12/30/keda-kubernetes-event-driven-autoscaling,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
165,29/Jan/2025:01:31:41 +0000,47.82.11.1,GET,200,/2025/01/22/road-to-kubecon-na-2024-danielle-tal/,https://rootly.com/2025/01/22/road-to-kubecon-na-2024-danielle-tal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
166,29/Jan/2025:01:31:42 +0000,47.82.11.201,GET,200,/2024/12/30/keda-kubernetes-event-driven-autoscaling/,https://rootly.com/2024/12/30/keda-kubernetes-event-driven-autoscaling,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
167,29/Jan/2025:01:31:42 +0000,47.82.11.252,GET,301,/2024/10/16/knative-build-serverless-and-event-driven-applications,https://rootly.com/2024/10/16/knative-build-serverless-and-event-driven-applications,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
168,29/Jan/2025:01:31:42 +0000,47.82.11.252,GET,200,/2024/10/16/knative-build-serverless-and-event-driven-applications/,https://rootly.com/2024/10/16/knative-build-serverless-and-event-driven-applications,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
169,29/Jan/2025:01:31:43 +0000,47.82.11.36,GET,301,/2025/01/16/road-to-kubecon-na-2024-priyanka-ravi,https://rootly.com/2025/01/16/road-to-kubecon-na-2024-priyanka-ravi,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
170,29/Jan/2025:01:31:43 +0000,47.82.11.36,GET,200,/2025/01/16/road-to-kubecon-na-2024-priyanka-ravi/,https://rootly.com/2025/01/16/road-to-kubecon-na-2024-priyanka-ravi,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
171,29/Jan/2025:01:31:44 +0000,47.82.11.201,GET,200,/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-17-at-12.15.04-1024x588.jpeg,https://rootly.com/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-17-at-12.15.04-1024x588.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
172,29/Jan/2025:01:31:45 +0000,47.82.11.101,GET,301,/2024/11/06/road-to-kubecon-na-2024-divya-mohan,https://rootly.com/2024/11/06/road-to-kubecon-na-2024-divya-mohan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
173,29/Jan/2025:01:31:45 +0000,47.82.11.101,GET,200,/2024/11/06/road-to-kubecon-na-2024-divya-mohan/,https://rootly.com/2024/11/06/road-to-kubecon-na-2024-divya-mohan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
174,29/Jan/2025:01:31:59 +0000,47.82.11.101,GET,301,/2025/01/16/road-to-kubecon-na-2024-valentina-rodriguez-sosa,https://rootly.com/2025/01/16/road-to-kubecon-na-2024-valentina-rodriguez-sosa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
175,29/Jan/2025:01:31:59 +0000,47.82.11.101,GET,200,/2025/01/16/road-to-kubecon-na-2024-valentina-rodriguez-sosa/,https://rootly.com/2025/01/16/road-to-kubecon-na-2024-valentina-rodriguez-sosa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
176,29/Jan/2025:01:31:59 +0000,47.82.11.75,GET,200,/wp-content/uploads/2024/11/29-1-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/29-1-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
177,29/Jan/2025:01:32:00 +0000,47.82.11.165,GET,200,/wp-content/uploads/2025/01/40-1024x576.png,https://rootly.com/wp-content/uploads/2025/01/40-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
178,29/Jan/2025:01:32:02 +0000,47.82.11.19,GET,301,/2024/09/17/harbor-the-artifacts-registry,https://rootly.com/2024/09/17/harbor-the-artifacts-registry,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
179,29/Jan/2025:01:32:02 +0000,47.82.11.19,GET,200,/2024/09/17/harbor-the-artifacts-registry/,https://rootly.com/2024/09/17/harbor-the-artifacts-registry,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
180,29/Jan/2025:01:32:03 +0000,47.82.11.201,GET,200,/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-31-at-09.50.59-1-1024x576.jpeg,https://rootly.com/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-31-at-09.50.59-1-1024x576.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
181,29/Jan/2025:01:32:06 +0000,47.82.11.185,GET,200,/wp-content/uploads/2024/10/14-1024x576.jpeg,https://rootly.com/wp-content/uploads/2024/10/14-1024x576.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
182,29/Jan/2025:01:32:21 +0000,47.82.11.232,GET,200,/wp-content/uploads/2024/10/6-1-1024x576.png,https://rootly.com/wp-content/uploads/2024/10/6-1-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
183,29/Jan/2025:01:32:23 +0000,47.82.11.101,GET,200,/wp-content/uploads/2024/11/34-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/34-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
184,29/Jan/2025:01:32:24 +0000,47.82.11.49,GET,200,/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-31-at-09.50.58-3-1024x576.jpeg,https://rootly.com/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-31-at-09.50.58-3-1024x576.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
185,29/Jan/2025:01:32:25 +0000,47.82.11.232,GET,301,/2024/11/06/road-to-kubecon-na-2024-katie-greenley,https://rootly.com/2024/11/06/road-to-kubecon-na-2024-katie-greenley,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
186,29/Jan/2025:01:32:25 +0000,47.82.11.232,GET,200,/2024/11/06/road-to-kubecon-na-2024-katie-greenley/,https://rootly.com/2024/11/06/road-to-kubecon-na-2024-katie-greenley,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
187,29/Jan/2025:01:32:27 +0000,47.82.11.100,GET,200,/wp-content/uploads/2024/10/5-1024x576.jpeg,https://rootly.com/wp-content/uploads/2024/10/5-1024x576.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
188,29/Jan/2025:01:32:28 +0000,47.82.11.165,GET,200,/wp-content/uploads/2025/01/38-1024x576.png,https://rootly.com/wp-content/uploads/2025/01/38-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
189,29/Jan/2025:01:32:44 +0000,47.82.10.8,GET,301,/2024/10/28/road-to-kubecon-na-2024-jorge-castro,https://rootly.com/2024/10/28/road-to-kubecon-na-2024-jorge-castro,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
190,29/Jan/2025:01:32:44 +0000,47.82.10.8,GET,200,/2024/10/28/road-to-kubecon-na-2024-jorge-castro/,https://rootly.com/2024/10/28/road-to-kubecon-na-2024-jorge-castro,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
191,29/Jan/2025:01:32:46 +0000,47.82.11.75,GET,200,/wp-content/uploads/2024/11/33-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/33-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
192,29/Jan/2025:01:32:49 +0000,47.82.11.36,GET,301,/2024/12/02/road-to-kubecon-na-2024-arsh-sharma,https://rootly.com/2024/12/02/road-to-kubecon-na-2024-arsh-sharma,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
193,29/Jan/2025:01:32:49 +0000,47.82.11.36,GET,200,/2024/12/02/road-to-kubecon-na-2024-arsh-sharma/,https://rootly.com/2024/12/02/road-to-kubecon-na-2024-arsh-sharma,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
194,29/Jan/2025:01:32:50 +0000,47.82.11.19,GET,301,/2024/10/24/road-to-kubecon-na-2024-aurelie-vache,https://rootly.com/2024/10/24/road-to-kubecon-na-2024-aurelie-vache,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
195,29/Jan/2025:01:32:50 +0000,47.82.11.19,GET,200,/2024/10/24/road-to-kubecon-na-2024-aurelie-vache/,https://rootly.com/2024/10/24/road-to-kubecon-na-2024-aurelie-vache,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
196,29/Jan/2025:01:32:51 +0000,47.82.11.138,GET,301,/2024/11/06/road-to-kubecon-na-2024-paul-mackay,https://rootly.com/2024/11/06/road-to-kubecon-na-2024-paul-mackay,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
197,29/Jan/2025:01:32:51 +0000,47.82.11.138,GET,200,/2024/11/06/road-to-kubecon-na-2024-paul-mackay/,https://rootly.com/2024/11/06/road-to-kubecon-na-2024-paul-mackay,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
198,29/Jan/2025:01:32:54 +0000,47.82.11.252,GET,301,/2024/10/29/road-to-kubecon-na-2024-lori-lorusso-katherine-druckman,https://rootly.com/2024/10/29/road-to-kubecon-na-2024-lori-lorusso-katherine-druckman,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
199,29/Jan/2025:01:32:54 +0000,47.82.11.252,GET,200,/2024/10/29/road-to-kubecon-na-2024-lori-lorusso-katherine-druckman/,https://rootly.com/2024/10/29/road-to-kubecon-na-2024-lori-lorusso-katherine-druckman,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
200,29/Jan/2025:01:33:08 +0000,47.82.11.165,GET,301,/2024/12/30/meshery-cloud-native-manager,https://rootly.com/2024/12/30/meshery-cloud-native-manager,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
201,29/Jan/2025:01:33:08 +0000,47.82.11.165,GET,200,/2024/12/30/meshery-cloud-native-manager/,https://rootly.com/2024/12/30/meshery-cloud-native-manager,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
202,29/Jan/2025:01:33:08 +0000,47.82.11.101,GET,200,/wp-content/uploads/2024/11/26-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/26-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
203,29/Jan/2025:01:33:09 +0000,47.82.11.1,GET,200,/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-16-at-13.48.54-1024x570.jpeg,https://rootly.com/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-16-at-13.48.54-1024x570.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
204,29/Jan/2025:01:33:09 +0000,47.82.11.252,GET,200,/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-23-at-10.40.03.jpeg,https://rootly.com/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-23-at-10.40.03.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
205,29/Jan/2025:01:33:10 +0000,47.82.11.201,GET,200,/wp-content/uploads/2024/12/KEDA-Kubernetes-Event-driven-Autoscaling-1024x576.jpg,https://rootly.com/wp-content/uploads/2024/12/KEDA-Kubernetes-Event-driven-Autoscaling-1024x576.jpg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
206,29/Jan/2025:01:33:15 +0000,47.82.11.201,GET,200,/wp-content/uploads/2024/10/13-1024x576.jpeg,https://rootly.com/wp-content/uploads/2024/10/13-1024x576.jpeg,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
207,29/Jan/2025:01:33:30 +0000,47.82.11.36,GET,200,/wp-content/uploads/2024/10/19-1024x576.png,https://rootly.com/wp-content/uploads/2024/10/19-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
208,29/Jan/2025:01:33:33 +0000,47.82.11.153,GET,301,/2024/12/16/road-to-kubecon-na-2024-marino-wijay,https://rootly.com/2024/12/16/road-to-kubecon-na-2024-marino-wijay,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
209,29/Jan/2025:01:33:33 +0000,47.82.11.153,GET,200,/2024/12/16/road-to-kubecon-na-2024-marino-wijay/,https://rootly.com/2024/12/16/road-to-kubecon-na-2024-marino-wijay,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
210,29/Jan/2025:01:33:33 +0000,47.82.11.19,GET,301,/2024/11/30/road-to-kubecon-na-2024-ahmed-bebars,https://rootly.com/2024/11/30/road-to-kubecon-na-2024-ahmed-bebars,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
211,29/Jan/2025:01:33:34 +0000,47.82.11.19,GET,200,/2024/11/30/road-to-kubecon-na-2024-ahmed-bebars/,https://rootly.com/2024/11/30/road-to-kubecon-na-2024-ahmed-bebars,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
212,29/Jan/2025:01:33:35 +0000,47.82.11.100,GET,200,/wp-content/uploads/2024/11/23-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/23-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
213,29/Jan/2025:01:33:35 +0000,47.82.11.201,GET,200,/wp-content/uploads/2024/11/32-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/32-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
214,29/Jan/2025:01:33:36 +0000,47.82.11.232,GET,200,/wp-content/uploads/2024/11/27-1024x576.png,https://rootly.com/wp-content/uploads/2024/11/27-1024x576.png,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
215,29/Jan/2025:01:33:54 +0000,47.82.11.75,GET,301,/2024/11/30/road-to-kubecon-na-2024-emin-alemdar-alkin-tezuysal,https://rootly.com/2024/11/30/road-to-kubecon-na-2024-emin-alemdar-alkin-tezuysal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
216,29/Jan/2025:01:33:55 +0000,47.82.11.75,GET,200,/2024/11/30/road-to-kubecon-na-2024-emin-alemdar-alkin-tezuysal/,https://rootly.com/2024/11/30/road-to-kubecon-na-2024-emin-alemdar-alkin-tezuysal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43"
